ID,CREDITSTATUS,GENDER,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION,FAMSIZE
5113598,X,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,1,0,Sales staff,2
5113601,C,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,1,0,Sales staff,2
5113605,X,M,N,Y,1,270000,State servant,Higher education,Married,House / apartment,1,0,Core staff,3
5113608,0,F,N,Y,0,283500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Private service staff,2
5113615,X,F,N,Y,0,283500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Private service staff,2
5113621,5,M,N,N,0,225000,Working,Secondary / secondary special,Widow,Municipal apartment,1,0,Security staff,1
5113634,0,M,N,Y,0,135000,Working,Higher education,Married,House / apartment,1,1,Laborers,2
5113635,C,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,1,0,,2
5113636,0,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,1,0,,2
5113642,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2
5113646,X,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,1,1,Managers,2
5113648,0,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,1,1,Managers,2
5113653,C,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5113659,0,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5113661,C,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5113662,X,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5113668,X,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5113672,C,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5113676,X,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5113677,X,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5113680,C,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5113681,C,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5113685,C,F,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,1,1,Sales staff,2
5113699,0,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5113704,X,F,N,Y,2,135000,Commercial associate,Higher education,Married,With parents,1,0,Core staff,4
5113708,X,M,N,Y,0,171000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5113709,X,M,N,Y,0,171000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5113711,0,F,Y,Y,1,405000,State servant,Secondary / secondary special,Married,House / apartment,1,1,Laborers,3
5113712,0,F,Y,Y,1,405000,State servant,Secondary / secondary special,Married,House / apartment,1,1,Laborers,3
5113739,C,M,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5113743,X,F,N,Y,1,94500,Working,Higher education,Separated,House / apartment,1,1,Laborers,2
5113775,C,F,N,Y,0,360000,Pensioner,Higher education,Married,House / apartment,1,1,,2
5113784,C,M,Y,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,1,0,Medicine staff,2
5113808,0,F,N,Y,1,337500,Working,Secondary / secondary special,Married,House / apartment,1,1,Core staff,3
5113814,C,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,3
5113816,C,F,N,Y,0,180000,State servant,Higher education,Civil marriage,House / apartment,1,0,High skill tech staff,2
5113826,C,F,N,Y,0,157500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5113835,0,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,1,1,Core staff,2
5113841,0,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,1,1,Core staff,2
5113854,0,M,N,N,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
5113855,X,M,N,N,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
5113860,C,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5113861,C,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5113867,0,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5113869,C,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5113871,C,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5113872,0,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5113884,X,F,N,N,2,180000,State servant,Higher education,Married,House / apartment,1,0,Managers,4
5113888,X,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,1,1,Security staff,2
5113889,C,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,1,1,Security staff,2
5113893,C,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,1,1,Security staff,2
5113894,0,M,Y,N,0,162000,Working,Secondary / secondary special,Married,House / apartment,1,1,Security staff,2
5113904,C,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5113910,C,M,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5113917,0,F,N,N,0,450000,Working,Higher education,Married,With parents,1,0,,2
5113920,C,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,1,0,,1
5113921,0,F,N,N,0,90000,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,1,0,,1
5113929,X,M,N,N,0,202500,Working,Incomplete higher,Single / not married,House / apartment,1,1,,1
5113931,X,M,N,N,0,202500,Working,Incomplete higher,Single / not married,House / apartment,1,1,,1
5113933,5,F,N,N,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5113935,1,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5113937,0,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5113938,C,F,Y,N,0,45000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5113944,C,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5113952,C,M,Y,N,2,153000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4
5113960,X,M,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1
5113963,0,M,Y,N,0,247500,Working,Incomplete higher,Single / not married,House / apartment,1,0,Managers,1
5113974,0,M,Y,N,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,3
5113979,C,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,1,1,Laborers,2
5113984,C,M,Y,N,0,270000,Working,Incomplete higher,Married,House / apartment,1,1,Laborers,2
5113986,C,M,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Low-skill Laborers,2
5113994,C,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5114002,X,F,N,N,2,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5114014,C,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1
5114017,X,M,Y,N,0,180000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5114020,C,M,Y,N,0,180000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5114021,0,M,Y,N,0,180000,Working,Higher education,Married,House / apartment,1,0,Laborers,2
5114023,0,F,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5114025,0,F,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5114026,0,F,N,N,0,99000,Working,Higher education,Married,House / apartment,1,0,,2
5114030,C,F,N,N,0,99000,Working,Higher education,Married,House / apartment,1,0,,2
5114038,C,F,N,N,0,99000,Working,Higher education,Married,House / apartment,1,0,,2
5114039,C,F,N,N,0,99000,Working,Higher education,Married,House / apartment,1,0,,2
5114044,0,F,N,N,0,99000,Working,Higher education,Married,House / apartment,1,0,,2
5114047,C,F,N,N,0,99000,Working,Higher education,Married,House / apartment,1,0,,2
5114049,C,F,N,N,0,99000,Working,Higher education,Married,House / apartment,1,0,,2
5114052,0,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5114056,C,F,N,N,0,112500,Working,Higher education,Separated,House / apartment,1,0,Sales staff,1
5114059,C,F,N,N,0,112500,Working,Higher education,Separated,House / apartment,1,0,Sales staff,1
5114063,C,M,Y,N,1,193500,Working,Higher education,Married,House / apartment,1,0,,3
5114078,0,F,Y,N,2,130500,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4
5114087,X,F,N,N,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
5114094,C,M,Y,N,0,135000,Working,Lower secondary,Married,Co-op apartment,1,0,Laborers,2
5114100,X,M,Y,N,0,135000,Working,Lower secondary,Married,Co-op apartment,1,0,Laborers,2
5114107,0,F,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5114119,0,F,N,N,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5114126,C,M,N,N,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
5114129,C,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5114130,C,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5114140,C,F,Y,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5114143,0,F,Y,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5114144,C,F,Y,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5114157,0,M,N,N,0,135000,Working,Higher education,Single / not married,With parents,1,0,,1
5114175,C,M,Y,N,1,171000,Working,Higher education,Married,With parents,1,0,,3
5114177,C,F,N,N,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5114183,C,M,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
5114190,0,M,Y,N,0,112500,Pensioner,Higher education,Married,House / apartment,1,0,,2
5114212,X,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,4
5114213,C,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,4
5114217,X,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,4
5114220,C,M,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5114221,C,M,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5114222,C,M,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5114223,C,M,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5114227,X,M,Y,N,2,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5114232,C,M,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5114239,C,F,N,N,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5114252,X,M,N,N,1,130500,Working,Incomplete higher,Married,Rented apartment,1,0,,3
5114253,C,M,N,N,1,130500,Working,Incomplete higher,Married,Rented apartment,1,0,,3
5114255,C,M,N,N,1,130500,Working,Incomplete higher,Married,Rented apartment,1,0,,3
5114264,C,M,Y,N,0,765000,Working,Higher education,Married,House / apartment,1,0,Managers,2
5114272,C,F,N,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,3
5114285,0,F,N,N,1,112500,Working,Incomplete higher,Married,House / apartment,1,0,,3
5114295,C,F,N,N,0,112500,State servant,Secondary / secondary special,Widow,House / apartment,1,0,,1
5114306,X,M,Y,N,0,99000,Working,Higher education,Married,With parents,1,0,,2
5114319,0,F,N,N,0,216000,State servant,Higher education,Widow,House / apartment,1,0,Core staff,1
5114324,X,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
5114343,C,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5114345,C,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5114348,0,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5114353,C,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5114355,C,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5114359,C,F,Y,N,0,337500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5114364,C,F,N,N,0,202500,Working,Higher education,Civil marriage,House / apartment,1,0,Sales staff,2
5114365,C,F,N,N,0,202500,Working,Higher education,Civil marriage,House / apartment,1,0,Sales staff,2
5114367,0,F,N,N,0,202500,Working,Higher education,Civil marriage,House / apartment,1,0,Sales staff,2
5114369,0,M,N,N,2,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,,4
5114370,C,M,N,N,2,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,,4
5114380,C,F,Y,N,0,180000,Working,Higher education,Married,House / apartment,1,0,Managers,2
5114395,C,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5114396,C,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
5114398,C,M,Y,N,0,225000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5114404,0,F,N,N,0,157500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5114407,0,F,N,N,0,157500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5114411,C,F,N,N,0,157500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5114420,C,M,N,N,0,157500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5114421,0,M,N,N,0,157500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5114422,C,M,N,N,0,157500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2
5114452,C,M,Y,Y,0,225000,State servant,Higher education,Married,House / apartment,1,0,,2
5114460,C,F,N,N,0,56250,Pensioner,Secondary / secondary special,Married,Office apartment,1,0,,2
5114465,X,M,Y,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,Drivers,1
5114473,C,M,Y,Y,1,495000,Working,Higher education,Married,House / apartment,1,1,Managers,3
5114476,0,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5114478,0,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5114481,C,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5114482,C,F,N,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5114485,C,M,Y,Y,0,315000,Pensioner,Higher education,Married,House / apartment,1,0,,2
5114494,C,F,N,Y,0,85500,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2
5114501,C,M,N,N,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4
5114502,C,M,N,N,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4
5114503,C,M,N,N,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4
5114504,C,M,N,N,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4
5114514,C,F,Y,Y,0,157500,Working,Higher education,Married,Co-op apartment,1,0,Accountants,2
5114519,C,F,Y,Y,0,157500,Working,Higher education,Married,Co-op apartment,1,0,Accountants,2
5114520,C,F,Y,Y,0,157500,Working,Higher education,Married,Co-op apartment,1,0,Accountants,2
5114529,0,F,Y,Y,0,157500,Working,Higher education,Married,Co-op apartment,1,0,Accountants,2
5114530,X,F,Y,Y,0,157500,Working,Higher education,Married,Co-op apartment,1,0,Accountants,2
5114531,0,F,Y,Y,0,157500,Working,Higher education,Married,Co-op apartment,1,0,Accountants,2
5114541,C,F,N,Y,0,166500,Working,Incomplete higher,Married,House / apartment,1,1,Laborers,2
5114544,C,F,N,Y,0,166500,Working,Incomplete higher,Married,House / apartment,1,1,Laborers,2
5114550,C,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,1,0,Core staff,2
5114551,X,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,1,0,Core staff,2
5114552,0,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,1,0,Core staff,2
5114562,X,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
5114566,C,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
5114574,C,F,N,Y,2,157500,Working,Higher education,Single / not married,House / apartment,1,0,,3
5114594,0,M,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Drivers,2
5114599,C,F,N,Y,1,180000,Commercial associate,Higher education,Separated,House / apartment,1,1,Managers,2
5114604,C,F,N,Y,1,180000,Commercial associate,Higher education,Separated,House / apartment,1,1,Managers,2
5114620,C,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,1,,1
5114624,X,M,N,Y,0,945000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
5114630,C,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5114631,C,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5114640,0,M,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,4
5114648,C,M,N,N,0,247500,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,1,Security staff,2
5114652,X,F,N,Y,0,112500,Working,Incomplete higher,Single / not married,House / apartment,1,0,Sales staff,1
5114653,C,F,N,Y,0,112500,Working,Incomplete higher,Single / not married,House / apartment,1,0,Sales staff,1
5115395,0,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115396,0,M,N,Y,2,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115398,C,F,N,Y,0,135000,Pensioner,Higher education,Widow,House / apartment,1,0,,1
5115413,C,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5115416,0,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5115419,C,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5115440,C,F,N,N,0,360000,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,0,,1
5115442,C,M,N,Y,0,382500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5115452,0,F,Y,Y,0,270000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2
5115456,C,F,Y,Y,0,270000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2
5115461,X,M,N,N,0,157500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Waiters/barmen staff,2
5115462,X,M,N,N,0,157500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Waiters/barmen staff,2
5115466,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5115467,0,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5115474,C,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5115478,C,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5115484,C,F,Y,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,1,0,Sales staff,2
5115492,X,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115493,X,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115495,X,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115499,C,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115501,X,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115516,C,F,N,N,1,81000,Working,Secondary / secondary special,Married,With parents,1,0,Core staff,3
5115529,C,M,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5115535,C,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
5115538,0,F,N,Y,0,225000,Working,Secondary / secondary special,Married,Office apartment,1,0,,2
5115541,0,F,N,Y,0,225000,Working,Secondary / secondary special,Married,Office apartment,1,0,,2
5115555,C,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,2
5115556,C,F,Y,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,2
5115561,0,F,N,N,0,121500,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,Laborers,2
5115566,C,M,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,Rented apartment,1,0,,2
5115577,C,F,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
5115597,X,F,N,N,1,45000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,3
5115598,C,F,N,N,1,45000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,3
5115600,0,F,N,N,1,45000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,3
5115605,C,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5115609,C,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5115610,5,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
5115631,C,M,N,N,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Drivers,2
5115638,0,M,Y,Y,0,382500,Working,Higher education,Separated,House / apartment,1,0,Managers,1
5115651,0,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
5115660,0,M,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Sales staff,1
5115668,C,M,Y,Y,1,189000,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,3
5115672,0,M,Y,Y,1,189000,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,3
5115683,X,F,Y,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,Drivers,2
5115686,C,F,Y,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,Drivers,2
5115688,X,F,Y,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,Drivers,2
5115692,C,F,Y,Y,0,180000,Working,Higher education,Married,House / apartment,1,0,Drivers,2
5115702,X,M,Y,Y,0,76500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5115706,X,M,Y,Y,0,76500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
5115727,X,F,N,N,0,108000,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,Medicine staff,2
5115732,0,F,N,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5115753,0,M,Y,Y,1,121500,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,3
5115757,0,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2
5115761,C,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2
5115786,X,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115793,C,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115794,C,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115795,C,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115796,C,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115797,C,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115798,C,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115800,0,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
5115808,0,F,Y,Y,2,90000,Working,Higher education,Married,House / apartment,1,0,Accountants,4
5115813,0,F,Y,Y,2,90000,Working,Higher education,Married,House / apartment,1,0,Accountants,4
5115815,0,M,N,Y,3,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,5
5115822,0,F,Y,Y,2,234000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4
5115823,C,F,Y,Y,0,742500,Pensioner,Higher education,Separated,House / apartment,1,0,,1
5115825,0,F,Y,Y,0,742500,Pensioner,Higher education,Separated,House / apartment,1,0,,1
5115827,C,F,Y,Y,0,742500,Pensioner,Higher education,Separated,House / apartment,1,0,,1
5115850,0,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,Municipal apartment,1,0,,2
5115856,C,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5115858,0,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5115871,C,F,Y,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
5115892,0,M,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5115898,C,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
5115903,C,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
5115910,X,F,N,Y,1,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cooking staff,3
5115913,0,F,N,N,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,,3
5115924,C,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
5115925,C,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
5115928,C,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
5115929,C,F,N,Y,1,103500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Accountants,2
5115933,X,F,N,Y,1,103500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Accountants,2
5115934,0,F,N,Y,0,180000,Working,Higher education,Civil marriage,House / apartment,1,0,Managers,2
5115938,0,F,N,Y,0,45000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
5115939,1,F,N,Y,0,45000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
